;V1;V2;V3;A1;A2;A3;U1;U2;U3
;V;V;V;A;A;A;V;V;V
1,219004;11216,48132;-5414,338721;-6020,903756;0,970970168;-1,29462689;4,854850838;16630,82004;606,5650357;-17237,38507
1,219069;11216,48132;-5170,718337;-6234,693072;0,970970168;-1,618283613;4,854850838;16387,19965;1063,974735;-17451,17439
1,219134;11176,70656;-4927,097954;-6498,200834;1,29462689;-1,29462689;5,178507561;16103,80451;1571,102879;-17674,90739
1,219199;11136,9318;-4683,477571;-6721,933839;0,970970168;-1,29462689;4,854850838;15820,40937;2038,456268;-17858,86564
1,219264;11136,9318;-4434,885343;-6955,610533;1,29462689;-1,29462689;4,854850838;15571,81715;2520,725189;-18092,54234
1,219329;11092,1852;-4151,490204;-7169,399849;1,618283613;-1,29462689;4,854850838;15243,67541;3017,909645;-18261,58505
1,219394;11012,63569;-3863,123219;-7373,245475;1,29462689;-1,29462689;4,854850838;14875,75891;3510,122256;-18385,88117
1,219459;10933,08618;-3579,72808;-7611,894014;1,618283613;-1,618283613;4,854850838;14512,81426;4032,165934;-18544,98019
1,219524;10888,33958;-3291,361096;-7825,68333;1,618283613;-1,29462689;4,854850838;14179,70067;4534,322234;-18714,02291
1,219589;10848,56482;-3047,740712;-8029,528957;1,618283613;-1,29462689;4,854850838;13896,30553;4981,788244;-18878,09378
1,219654;10769,01531;-2759,373728;-8198,571672;1,618283613;-1,29462689;4,531194115;13528,38903;5439,197943;-18967,58698
1,219719;10644,71919;-2515,753345;-8392,473609;1,941940335;-1,29462689;4,854850838;13160,47254;5876,720264;-19037,1928
1,219784;10565,16968;-2232,358205;-8596,319236;1,941940335;-1,29462689;4,531194115;12797,52789;6363,961031;-19161,48892
1,219849;10480,64832;-1983,765978;-8735,530884;1,941940335;-1,29462689;4,531194115;12464,4143;6751,764906;-19216,17921
1,219914;10401,09881;-1700,370838;-8894,629909;1,941940335;-1,29462689;4,531194115;12101,46965;7194,259071;-19295,72872
1,219979;10276,8027;-1412,003854;-9018,926023;1,941940335;-1,29462689;4,531194115;11688,80655;7606,922169;-19295,72872
1,220044;10157,47843;-1168,38347;-9207,856116;1,941940335;-1,29462689;4,207537393;11325,8619;8039,472646;-19365,33454
1,220109;10033,18231;-959,5659992;-9381,870676;1,941940335;-0,970970168;4,531194115;10992,74831;8422,304677;-19415,05299
1,220174;9913,858043;-641,3679476;-9511,138634;1,941940335;-1,29462689;4,207537393;10555,22599;8869,770687;-19424,99668
1,220239;9789,561929;-353,0009634;-9630,462903;1,941940335;-1,29462689;4,207537393;10142,56289;9277,46194;-19420,02483
1,220304;9665,265815;-109,3805802;-9789,561929;2,265597058;-1,29462689;4,207537393;9774,646396;9680,181349;-19454,82774
1,220369;9545,941546;178,986404;-9918,829888;1,941940335;-1,29462689;4,207537393;9366,955142;10097,81629;-19464,77143
1,220434;9381,870676;462,3815436;-10038,15416;2,265597058;-1,29462689;4,207537393;8919,489132;10500,5357;-19420,02483
1,220499;9257,574562;785,5514397;-10132,6192;2,265597058;-1,29462689;4,207537393;8472,023122;10918,17064;-19390,19377
1,220564;9098,475536;964,5378437;-10276,8027;2,265597058;-1,29462689;4,207537393;8133,937692;11241,34054;-19375,27823
1,220629;8974,179422;1312,566963;-10316,57745;2,265597058;-1,29462689;3,88388067;7661,61246;11629,14441;-19290,75687
1,220694;8849,883308;1496,525211;-10470,70463;2,265597058;-0,970970168;3,88388067;7353,358097;11967,22984;-19320,58794
1,220759;8646,037682;1769,976662;-10550,25415;2,265597058;-1,29462689;3,560223948;6876,06102;12320,23081;-19196,29183
1,220824;8486,938656;2058,343646;-10684,49395;2,265597058;-1,29462689;3,560223948;6428,59501;12742,8376;-19171,4326
1,220889;8322,867785;2301,964029;-10783,93084;2,58925378;-1,29462689;3,88388067;6020,903756;13085,89487;-19106,79863
1,220954;8119,022159;2590,331013;-10833,64929;2,265597058;-1,29462689;3,560223948;5528,691145;13423,9803;-18952,67144
1,221019;7915,176532;2833,951396;-10938,05802;2,265597058;-1,29462689;3,560223948;5081,225135;13772,00942;-18853,23455
1,221084;7711,330905;3117,346536;-10997,72016;2,58925378;-1,29462689;3,560223948;4593,984369;14115,06669;-18709,05106
1,221149;7547,260035;3405,71352;-11067,32598;2,58925378;-1,29462689;3,560223948;4141,546514;14473,0395;-18614,58601
1,221214;7303,639652;3649,333904;-11151,84734;2,58925378;-1,29462689;3,236567225;3654,305748;14801,18124;-18455,48699
1,221279;7099,794025;3892,954287;-11201,56578;2,912910503;-1,29462689;3,560223948;3206,839738;15094,52007;-18301,35981
1,221344;6811,427041;4181,321271;-11271,17161;2,58925378;-1,29462689;3,236567225;2630,10577;15452,49288;-18082,59865
1,221409;6528,031901;4464,716411;-11261,22792;2,58925378;-1,618283613;3,236567225;2063,31549;15725,94433;-17789,25982
1,221474;6528,031901;4753,083395;-11380,55219;2,912910503;-1,29462689;3,236567225;1774,948506;16133,63558;-17908,58409
1,221539;6160,115404;4961,900866;-11320,89005;2,912910503;-1,29462689;2,912910503;1198,214538;16282,79092;-17481,00546
1,221604;5996,044534;5280,098918;-11261,22792;2,58925378;-1,29462689;2,912910503;715,945616;16541,32684;-17257,27245
1,221669;5752,42415;5528,691145;-11310,94636;2,912910503;-0,970970168;2,912910503;223,733005;16839,63751;-17063,37051
1,221734;5508,803767;5737,508617;-11301,00267;2,58925378;-1,29462689;2,58925378;-228,7048495;17038,51129;-16809,80644
1,221799;5265,183384;5976,157155;-11261,22792;2,58925378;-1,29462689;2,58925378;-710,9737714;17237,38507;-16526,4113
1,221864;4976,8164;6184,974627;-11221,45316;2,912910503;-1,29462689;2,58925378;-1208,158227;17406,42779;-16198,26956
1,221929;4733,196017;6428,59501;-11211,50947;2,58925378;-1,29462689;2,265597058;-1695,398993;17640,10448;-15944,70549
1,221994;4489,575633;6672,215393;-11181,6784;2,58925378;-1,29462689;2,265597058;-2182,63976;17853,8938;-15671,25404
1,222059;4206,180494;6881,032864;-11141,90365;2,912910503;-1,29462689;2,265597058;-2674,852371;18022,93651;-15348,08414
1,222124;3957,588266;7119,681403;-11097,15705;2,58925378;-1,29462689;1,941940335;-3162,093137;18216,83845;-15054,74531
1,222189;3674,193126;7368,273631;-11057,38229;2,912910503;-1,29462689;1,941940335;-3694,080505;18425,65592;-14731,57542
1,222254;3390,797987;7577,091102;-10987,77647;2,912910503;-1,29462689;1,941940335;-4186,293115;18564,86757;-14378,57445
1,222319;3142,205759;7746,133817;-10938,05802;2,58925378;-1,29462689;1,941940335;-4603,928058;18684,19184;-14080,26378
1,222384;2858,810619;7945,007599;-10863,48035;2,58925378;-1,29462689;1,618283613;-5086,19698;18808,48795;-13722,29097
1,222449;2615,190236;8148,853226;-10783,93084;2,58925378;-0,970970168;1,618283613;-5533,66299;18932,78407;-13399,12108
1,222514;2326,823252;8352,698853;-10699,40948;2,58925378;-1,29462689;1,618283613;-6025,875601;19052,10834;-13026,23273
1,222579;2083,202869;8521,741568;-10619,85997;2,58925378;-1,29462689;1,618283613;-6438,538699;19141,60154;-12703,06284
1,222644;1839,582485;8685,812438;-10510,47939;2,58925378;-0,970970168;1,618283613;-6846,229953;19196,29183;-12350,06188
1,222709;1556,187346;8844,911464;-10386,18328;2,265597058;-0,970970168;1,29462689;-7288,724118;19231,09474;-11942,37062
1,222774;1267,820362;9008,982334;-10261,88716;2,58925378;-0,970970168;1,29462689;-7741,161972;19270,8695;-11529,70752
1,222839;1024,199978;9173,053204;-10172,39396;2,58925378;-0,970970168;1,29462689;-8148,853226;19345,44716;-11196,59394
1,222904;780,5795952;9337,124075;-10058,04154;2,265597058;-0,970970168;1,29462689;-8556,54448;19395,16561;-10838,62113
1,222969;492,212611;9466,392033;-9968,548333;2,58925378;-0,970970168;1,29462689;-8974,179422;19434,94037;-10460,76094
1,223034;169,0427149;9620,519214;-9789,561929;2,58925378;-0,647313445;1,29462689;-9451,476499;19410,08114;-9958,604644
1,223099;-74,57766833;9784,590085;-9650,350282;2,265597058;-0,970970168;0,970970168;-9859,167753;19434,94037;-9575,772613
1,223164;-323,1698961;9879,055131;-9531,026012;2,58925378;-0,647313445;0,970970168;-10202,22503;19410,08114;-9207,856116
1,223229;-566,7902793;10067,98522;-9371,926987;2,58925378;-0,647313445;0,970970168;-10634,7755;19439,91221;-8805,136707
1,223294;-850,1854189;10162,45027;-9207,856116;2,58925378;-0,647313445;0,970970168;-11012,63569;19370,30639;-8357,670697
1,223359;-1093,805802;10281,77454;-9113,39107;2,58925378;-0,647313445;0,970970168;-11375,58034;19395,16561;-8019,585268
1,223424;-1382,172786;10366,2959;-8964,235733;2,265597058;-0,647313445;0,970970168;-11748,46868;19330,53163;-7582,062947
1,223489;-1625,79317;10416,01434;-8800,164863;2,265597058;-0,647313445;0,970970168;-12041,80751;19216,17921;-7174,371693
1,223554;-1909,188309;10525,39492;-8606,262925;2,58925378;-0,647313445;0,970970168;-12434,58323;19131,65785;-6697,074616
1,223619;-2157,780537;10649,69104;-8501,854189;2,265597058;-0,323656723;0,970970168;-12807,47157;19151,54523;-6344,073652
1,223684;-2441,175677;10734,21239;-8322,867785;2,58925378;-0,647313445;0,647313445;-13175,38807;19057,08018;-5881,692109
1,223749;-2684,79606;10853,53666;-8119,022159;2,265597058;-0,323656723;0,970970168;-13538,33272;18972,55882;-5434,226099
1,223814;-2973,163044;10938,05802;-7885,345465;2,58925378;-0,323656723;0,647313445;-13911,22107;18823,40349;-4912,182421
1,223879;-3256,558184;11022,57938;-7671,556149;2,58925378;-0,323656723;0,647313445;-14279,13756;18694,13553;-4414,997965
1,223944;-3539,953323;11067,32598;-7467,710522;2,58925378;0;0,647313445;-14607,2793;18535,0365;-3927,757199
1,224009;-3788,545551;11141,90365;-7234,033828;2,58925378;0;0,647313445;-14930,4492;18375,93748;-3445,488277
1,224074;-4071,940691;11191,62209;-7020,244512;2,58925378;0;0,323656723;-15263,56278;18211,86661;-2948,303821
1,224139;-4315,561074;11266,19976;-6786,567818;2,58925378;0;0,323656723;-15581,76084;18052,76758;-2471,006744
1,224204;-4603,928058;11310,94636;-6572,778502;2,58925378;0;0,647313445;-15914,87442;17883,72487;-1968,850444
1,224269;-4807,773685;11355,69296;-6334,129963;2,265597058;0;0,323656723;-16163,46665;17689,82293;-1526,356278
1,224334;-5091,168825;11320,89005;-6090,50958;2,58925378;0,323656723;0,323656723;-16412,05888;17411,39963;-999,3407556
1,224399;-5334,789208;11355,69296;-5876,720264;2,265597058;0,323656723;0,323656723;-16690,48217;17232,41323;-541,9310565
1,224464;-5578,409591;11360,66481;-5672,874638;2,265597058;0,323656723;0,323656723;-16939,0744;17033,53945;-94,46504655
1,224529;-5782,255218;11360,66481;-5409,366876;2,265597058;0,323656723;0,323656723;-17142,92003;16770,03168;372,8883416
1,224594;-5986,100844;11320,89005;-5185,633871;2,265597058;0,647313445;0,323656723;-17306,9909;16506,52392;800,4669734
1,224659;-6234,693072;11281,1153;-4922,12611;2,265597058;0,323656723;0,323656723;-17515,80837;16203,24141;1312,566963
1,224724;-6478,313455;11276,14345;-4663,590193;2,265597058;0,647313445;0,323656723;-17754,45691;15939,73364;1814,723263
1,224789;-6761,708595;11241,34054;-4390,138742;2,265597058;0,647313445;0,323656723;-18003,04913;15631,47928;2371,569853
1,224854;-6965,554222;11201,56578;-4106,743603;1,941940335;0,647313445;0,323656723;-18167,12;15308,30939;2858,810619
1,224919;-7209,174605;11161,79103;-3853,17953;2,265597058;0,970970168;0;-18370,96563;15014,97056;3355,995075
1,224984;-7413,020232;11117,04443;-3604,587303;2,265597058;0,970970168;0,323656723;-18530,06466;14721,63173;3808,432929
1,225049;-7577,091102;11042,46676;-3331,135852;1,941940335;0,970970168;0;-18619,55786;14373,60261;4245,95525
1,225114;-7820,711485;10957,9454;-3012,9378;2,265597058;0,970970168;0;-18778,65689;13970,8832;4807,773685
1,225179;-8024,557112;10878,39589;-2689,767904;1,941940335;0,970970168;0,323656723;-18902,953;13568,16379;5334,789208
1,225244;-8188,627982;10833,64929;-2456,09121;1,618283613;0,970970168;0;-19022,27727;13289,7405;5732,536772
1,225309;-8392,473609;10754,09977;-2222,414516;1,941940335;1,29462689;0;-19146,57338;12976,51429;6170,059093
1,225374;-8516,769723;10639,74735;-1978,794133;1,618283613;1,29462689;0,323656723;-19156,51707;12618,54148;6537,97559
1,225439;-8720,61535;10515,45123;-1670,539771;1,618283613;1,29462689;0;-19236,06658;12185,991;7050,075579
1,225504;-8879,714376;10430,92988;-1377,200942;1,618283613;1,29462689;0;-19310,64425;11808,13082;7502,513434
1,225569;-9043,785246;10346,40852;-1153,467937;1,618283613;1,29462689;0,323656723;-19390,19377;11499,87646;7890,317309
1,225634;-9168,08136;10232,05609;-914,8193982;1,29462689;1,29462689;0;-19400,13745;11146,87549;8253,261962
1,225699;-9287,405629;10072,95707;-641,3679476;1,29462689;1,29462689;0;-19360,3627;10714,32502;8646,037682
1,225764;-9491,251256;9908,886199;-328,1417406;1,29462689;1,29462689;0,323656723;-19400,13745;10237,02794;9163,109515
1,225829;-9615,54737;9814,421152;-59,66213466;1,29462689;1,29462689;0;-19429,96852;9874,083287;9555,885235
1,225894;-9779,61824;9700,068727;213,7893159;1,29462689;1,29462689;0;-19479,68697;9486,279411;9993,407556
1,225959;-9898,942509;9540,969701;467,3533882;1,29462689;1,29462689;0;-19439,91221;9073,616313;10366,2959
1,226024;-10023,23862;9376,898831;745,7766833;0,970970168;1,29462689;0;-19400,13745;8631,122148;10769,01531
1,226089;-10187,30949;9212,827961;999,3407556;0,970970168;1,618283613;0;-19400,13745;8213,487205;11186,65025
1,226154;-10266,85901;9123,334759;1242,961139;0,970970168;1,618283613;0;-19390,19377;7880,37362;11509,82015
1,226219;-10351,38036;8969,207578;1486,581522;0,647313445;1,29462689;0,323656723;-19320,58794;7482,626056;11837,96189
1,226284;-10430,92988;8805,136707;1824,666952;0,970970168;1,618283613;0;-19236,06658;6980,469756;12255,59683
1,226349;-10510,47939;8641,065837;2068,287335;0,647313445;1,618283613;0;-19151,54523;6572,778502;12578,76672
1,226414;-10634,7755;8476,994967;2331,795096;0,647313445;1,618283613;-0,323656723;-19111,77047;6145,19987;12966,5706
1,226479;-10674,55026;8317,895941;2585,359169;0,647313445;1,618283613;0;-18992,4462;5732,536772;13259,90943
1,226544;-10798,84637;8119,022159;2863,782464;0,647313445;1,618283613;0;-18917,86853;5255,239695;13662,62884
1,226609;-10878,39589;7915,176532;3147,177603;0,323656723;1,618283613;-0,323656723;-18793,57242;4767,998928;14025,57349
1,226674;-10962,91724;7706,359061;3400,741676;0,647313445;1,618283613;0;-18669,2763;4305,617385;14363,65892
1,226739;-11002,692;7502,513434;3649,333904;0,323656723;1,618283613;0;-18505,20543;3853,17953;14652,0259
1,226804;-11042,46676;7298,667807;3952,616421;0;1,618283613;-0,323656723;-18341,13456;3346,051386;14995,08318
1,226869;-11122,01627;7060,019268;4245,95525;0,323656723;1,618283613;-0,323656723;-18182,03554;2814,064018;15367,97152
1,226934;-11166,76287;6816,398885;4504,491167;0;1,618283613;-0,323656723;-17983,16176;2311,907718;15671,25404
1,226999;-11166,76287;6607,581414;4718,280483;-0,323656723;1,618283613;-0,323656723;-17774,34428;1889,300931;15885,04335
1,227064;-11206,53763;6363,961031;4981,788244;0;1,618283613;0;-17570,49866;1382,172786;16188,32587
1,227129;-11246,31238;6155,143559;5265,183384;-0,323656723;1,618283613;0;-17401,45594;889,9601754;16511,49577
1,227194;-11246,31238;5876,720264;5488,916389;-0,647313445;1,618283613;-0,323656723;-17123,03265;387,8038753;16735,22877
1,227259;-11246,31238;5667,902793;5727,564928;-0,323656723;1,618283613;-0,323656723;-16914,21518;-59,66213466;16973,87731
1,227324;-11246,31238;5424,28241;5971,185311;-0,647313445;1,618283613;0;-16670,59479;-546,9029011;17217,49769
1,227389;-11206,53763;5140,88727;6184,974627;-0,647313445;1,618283613;-0,323656723;-16347,4249;-1044,087357;17391,51225
1,227454;-11206,53763;4932,069799;6448,482388;-0,647313445;1,618283613;-0,323656723;-16138,60743;-1516,412589;17655,02002
1,227519;-11166,76287;4693,42126;6672,215393;-0,970970168;1,618283613;0;-15860,18413;-1978,794133;17838,97826
1,227584;-11122,01627;4405,054276;6905,892087;-0,970970168;1,618283613;-0,323656723;-15527,07055;-2500,837811;18027,90836
1,227649;-11082,24151;4121,659136;7149,51247;-0,970970168;1,618283613;0;-15203,90065;-3027,853334;18231,75398
1,227714;-11042,46676;3833,292152;7363,301786;-1,29462689;1,618283613;0;-14875,75891;-3530,009634;18405,76854
1,227779;-11002,692;3589,671769;7567,147413;-1,29462689;1,618283613;-0,323656723;-14592,36377;-3977,475644;18569,83941
1,227844;-10918,17064;3301,304785;7770,99304;-1,29462689;1,618283613;0;-14219,47543;-4469,688255;18689,16368
1,227909;-10838,62113;3017,909645;7974,838667;-1,29462689;1,618283613;0;-13856,53078;-4956,929022;18813,4598
1,227974;-10759,07162;2774,289262;8178,684293;-1,618283613;1,618283613;0;-13533,36088;-5404,395032;18937,75591
1,228039;-10674,55026;2485,922278;8352,698853;-1,29462689;1,618283613;0;-13160,47254;-5866,776575;19027,24911
1,228104;-10595,00075;2242,301894;8516,769723;-1,618283613;1,618283613;0;-12837,30264;-6274,467829;19111,77047
1,228169;-10510,47939;1953,93491;8680,840593;-1,618283613;1,29462689;0;-12464,4143;-6726,905683;19191,31998
1,228234;-10391,15512;1670,539771;8844,911464;-1,618283613;1,618283613;0,323656723;-12061,69489;-7174,371693;19236,06658
1,228299;-10306,63376;1421,947543;9004,010489;-1,618283613;1,618283613;0,323656723;-11728,58131;-7582,062947;19310,64425
1,228364;-10187,30949;1178,32716;9197,912427;-1,941940335;1,29462689;0,323656723;-11365,63665;-8019,585268;19385,22192
1,228429;-10063,01338;894,9320199;9307,293007;-1,618283613;1,618283613;0,323656723;-10957,9454;-8412,360987;19370,30639
