Time;V1;V2;V3;A1;A2;A3;U1;U2;U3
;V;V;V;A;A;A;V;V;V
0.007895;1879.357242;8596.319236;-10580.08521;2.912910503;-0.970970168;1.941940335;-6716.961994;19176.40445;-12459.44246
0.007960;1556.187346;8765.361951;-10465.73279;2.912910503;-0.970970168;1.618283613;-7209.174605;19231.09474;-12021.92013
0.008025;1307.595118;8894.629909;-10376.23959;2.912910503;-0.970970168;1.618283613;-7587.034791;19270.8695;-11683.8347
0.008090;1063.974735;9088.531847;-10261.88716;2.912910503;-0.647313445;1.941940335;-8024.557112;19350.41901;-11325.8619
0.008156;820.3543516;9217.799805;-10142.56289;2.912910503;-0.647313445;1.618283613;-8397.445454;19360.3627;-10962.91724
0.008221;492.212611;9376.898831;-9983.463867;2.912910503;-0.647313445;1.618283613;-8884.68622;19360.3627;-10475.67648
0.008286;248.5922278;9540.969701;-9888.99882;2.912910503;-0.647313445;1.618283613;-9292.377474;19429.96852;-10137.59105
0.008351;-34.80291189;9670.23766;-9774.646396;2.912910503;-0.647313445;1.618283613;-9705.040572;19444.88406;-9739.843484
0.008417;-278.4232951;9829.336686;-9615.54737;2.912910503;-0.647313445;1.618283613;-10107.75998;19444.88406;-9337.124075
0.008482;-566.7902793;9918.829888;-9451.476499;3.236567225;-0.323656723;1.618283613;-10485.62017;19370.30639;-8884.68622
0.008547;-850.1854189;10107.75998;-9262.546406;2.912910503;-0.647313445;1.618283613;-10957.9454;19370.30639;-8412.360987
0.008612;-1093.805802;10207.19687;-9182.996893;2.912910503;-0.323656723;1.618283613;-11301.00267;19390.19377;-8089.191091
0.008678;-1342.39803;10286.74638;-9013.954179;2.912910503;-0.323656723;1.618283613;-11629.14441;19300.70056;-7671.556149
0.008743;-1586.018413;10406.07065;-8879.714376;2.58925378;-0.323656723;1.618283613;-11992.08907;19285.78503;-7293.695963
0.008808;-1869.413553;10525.39492;-8690.784283;2.912910503;-0.323656723;1.29462689;-12394.80848;19216.17921;-6821.37073
0.008873;-2113.033936;10649.69104;-8516.769723;2.912910503;0;1.618283613;-12762.72497;19166.46076;-6403.735787
0.008939;-2401.40092;10734.21239;-8293.036718;2.912910503;0;1.29462689;-13135.61331;19027.24911;-5891.635798
0.009004;-2645.021303;10818.73375;-8143.881381;2.912910503;0;1.29462689;-13463.75506;18962.61513;-5498.860078
0.009069;-2973.163044;10828.67744;-7954.951288;2.912910503;0;1.29462689;-13801.84049;18783.62873;-4981.788244
0.009134;-3177.008671;10972.86093;-7751.105662;2.58925378;0;0.970970168;-14149.8696;18723.96659;-4574.096991
0.009200;-3500.178567;11027.55122;-7577.091102;2.912910503;0.323656723;0.970970168;-14527.72979;18604.64233;-4076.912535
0.009265;-3743.79895;11102.12889;-7323.52703;2.912910503;0.323656723;0.970970168;-14845.92784;18425.65592;-3579.72808
0.009330;-3992.391178;11146.87549;-7099.794025;2.912910503;0.323656723;0.970970168;-15139.26667;18246.66952;-3107.402847
0.009395;-4275.786317;11191.62209;-6866.117331;2.912910503;0.323656723;0.647313445;-15467.40841;18057.73942;-2590.331013
0.009461;-4559.181457;11231.39685;-6652.328015;2.912910503;0.323656723;0.970970168;-15790.57831;17883.72487;-2093.146558
0.009526;-4763.027084;11271.17161;-6448.482388;2.58925378;0.323656723;0.970970168;-16034.19869;17719.65399;-1685.455304
0.009591;-5011.619312;11350.72112;-6085.537736;2.912910503;0.323656723;0.647313445;-16362.34043;17436.25886;-1073.918424
0.009656;-5130.943581;11395.46772;-5966.213466;2.58925378;0.647313445;0.970970168;-16526.4113;17361.68119;-835.2698853
0.009722;-5538.634835;11291.05898;-5767.339684;2.58925378;0.647313445;0.647313445;-16829.69382;17058.39867;-228.7048495
0.009787;-5742.480461;11350.72112;-5488.916389;2.265597058;0.647313445;0.647313445;-17093.20158;16839.63751;253.5640723
0.009852;-5906.551332;11286.08714;-5265.183384;2.58925378;0.970970168;0.647313445;-17192.63847;16551.27052;641.3679476
0.009917;-6189.946471;11276.14345;-4971.844555;2.58925378;0.647313445;0.323656723;-17466.08992;16247.98801;1218.101916
0.009983;-6438.538699;11276.14345;-4738.167861;2.58925378;0.970970168;0.647313445;-17714.68215;16014.31131;1700.370838
0.010048;-6682.159082;11276.14345;-4474.6601;2.58925378;0.970970168;0.647313445;-17958.30253;15750.80355;2207.498983
0.010113;-6846.229953;11241.34054;-4186.293115;2.265597058;0.970970168;0.323656723;-18087.57049;15427.63365;2659.936837
0.010178;-7089.850336;11166.76287;-3902.897976;2.265597058;0.970970168;0.323656723;-18256.61321;15069.66085;3186.95236
0.010244;-7333.470719;11156.81918;-3614.530992;2.265597058;0.970970168;0.323656723;-18490.2899;14771.35017;3718.939727
0.010309;-7537.316346;11082.24151;-3360.966919;1.941940335;0.970970168;0.323656723;-18619.55786;14443.20843;4176.349426
0.010374;-7741.161972;11002.692;-3057.684401;2.265597058;1.29462689;0.323656723;-18743.85397;14060.3764;4683.477571
0.010439;-7860.486242;10992.74831;-2759.373728;1.941940335;1.29462689;0.323656723;-18853.23455;13752.12204;5101.112514
